CELL_ID,lat,lon,pm10_mean
다사69755175,37.5668761167468,127.157461842183,17.88715
다사69755200,37.5691294677008,127.157451523148,17.547024
다사69755225,37.5713828177902,127.157441202964,16.918533
다사70504975,37.5488733937461,127.166034855168,16.95096
다사70505000,37.551126753567296,127.166024800923,16.102713
다사70505025,37.5533801125241,127.16601474555901,15.655285
다사70505050,37.5556334706165,127.166004689075,16.262804
다사70255300,37.578159024857,127.163072785775,20.207394
다사70255325,37.5804123727946,127.16306263163901,19.545015
다사70504925,37.5443666715107,127.166054960298,17.523386
다사70504950,37.546620033060606,127.166044908293,16.201756
다사70505175,37.5669002481117,127.16595438985,16.01344
다사70505200,37.5691536010173,127.165944326644,16.871754
다사70505225,37.57140695305829,127.165934262316,16.438616
다사70505250,37.57366030423479,127.165924196868,17.07253
다사70505075,37.5578868278445,127.16599463147101,15.483169
다사70505100,37.560140184208,127.16598457274598,17.020739
